Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI,Daily_meals_frequency,Carbs,Proteins,Fats,Calories,sugar_g,sodium_mg,cholesterol_mg,Burns_Calories_per_30_min,Difficulty_Level,lean_mass_kg
53.67,Male,46.13,1.5,174.91,164.61,58.11,24.245785745448824,2.01,2.0,1.04,20.5,2.0,287.13,114.97,76.58,1343.0,13.24,441.75,200.72,347.18,Intermediate,34.94541903562446
46.07,Male,59.73,1.65,174.88,136.88,69.02,23.46457319606598,2.7,3.97,2.99,21.94,3.0,311.41,125.01,83.71,1574.0,13.87,1968.25,205.49,367.09,Intermediate,45.71461042998978
38.86,Male,59.33,1.83,169.98,153.8,58.86,18.17478963836032,2.29,4.01,2.0,17.72,1.97,217.06,86.76,57.94,1649.0,2.64,263.17,199.28,354.81,Intermediate,48.54689730756082
18.82,Male,48.82,1.52,186.2,135.4,55.77,24.23699391402382,1.58,2.01,1.01,21.13,3.01,177.43,71.03,47.33,1132.0,9.56,2044.68,167.55,365.49,Advanced,36.98749957117357
36.06,Male,59.59,1.78,183.59,120.98,60.04,22.919448604808995,2.21,1.98,1.0,18.81,3.01,344.62,138.1,92.14,1603.0,20.68,1441.65,171.28,363.87,Beginner,45.932300576394326
55.19,Male,70.54,1.62,166.23,161.88,68.09,28.878120036343265,1.8,2.99,1.0,26.88,3.0,218.95,87.65,57.53,2112.0,10.54,2338.17,23.83,345.68,Beginner,50.169374126363465
55.16,Male,86.69,1.77,175.7,156.61,61.14,26.43717196851418,2.8,3.0,2.01,27.67,2.99,254.49,101.72,67.79,2339.0,8.91,1728.92,59.64,336.96,Beginner,63.771615620495055
58.37,Female,51.69,1.79,173.29,169.08,51.91,19.123150543213058,2.98,3.0,1.0,16.13,2.99,217.32,88.31,58.5,1505.0,15.39,1038.26,231.89,335.51,Beginner,41.80524348421317
51.01,Male,48.81,1.77,198.94,154.38,74.07,16.307540650728594,3.51,2.02,1.0,15.58,2.0,386.21,154.31,103.28,1488.0,30.66,2464.92,243.56,335.45,Beginner,40.850289408379375
22.25,Male,61.76,1.52,169.24,166.3,60.84,23.711457786959848,2.7,5.0,3.02,26.73,3.0,305.65,122.16,80.72,1937.0,1.27,119.57,168.65,363.43,Beginner,47.1158036707736
49.35,Female,55.38,1.6,196.04,139.78,60.96,21.591266031899025,2.68,4.98,2.97,21.63,4.0,213.56,86.3,56.79,1699.0,42.26,602.73,263.63,361.65,Intermediate,43.42275687153432
56.94,Male,122.07,1.88,165.08,134.27,57.88,35.0,3.59,3.01,1.01,34.54,3.01,195.87,80.39,52.4,3114.0,37.66,1396.75,242.17,365.17,Intermediate,79.3455
23.04,Female,79.31,1.73,192.04,155.64,56.06,27.99586288268801,1.52,4.0,1.99,26.5,3.01,224.18,90.32,60.01,2126.0,12.39,1780.56,289.93,335.59,Advanced,57.10648114774015
38.73,Male,61.49,1.66,162.35,166.55,62.94,21.1641633369954,1.71,3.0,1.01,22.31,3.01,225.95,90.81,60.73,1700.0,38.94,1696.79,209.24,329.48,Beginner,48.47615596408153
59.07,Female,41.14,1.65,171.94,131.47,59.19,19.5595514518067,2.18,1.98,1.0,15.11,3.0,211.14,84.99,56.6,1258.0,48.37,1194.29,140.57,338.17,Intermediate,33.093200532726726
50.87,Female,49.82,1.61,190.29,129.24,55.05,21.15121911307765,2.89,1.98,1.0,19.22,2.01,191.62,75.85,51.06,1262.0,29.66,1964.39,143.47,350.96,Beginner,39.28246263786472
39.92,Female,57.36,1.71,168.08,142.9,60.98,20.46908792402956,2.7,4.97,2.99,19.62,1.98,194.34,76.87,51.6,1735.0,43.23,47.0,292.9,344.63,Beginner,45.61893116677664
32.99,Male,46.09,1.89,193.06,144.39,50.03,16.391027432006762,2.89,3.05,2.0,12.9,3.01,177.94,72.16,47.8,1438.0,15.8,2266.65,31.52,339.06,Intermediate,38.535375456588085
57.41,Male,108.85,1.91,198.0,155.8,55.93,28.64542291177429,2.19,2.98,2.02,29.84,2.99,305.92,122.26,81.34,2706.0,15.15,88.67,32.78,357.41,Intermediate,77.66945716053368
57.39,Male,75.84,1.67,185.93,152.89,65.16,25.35652470365937,1.79,3.04,1.99,27.19,3.0,273.72,109.31,72.9,2144.0,13.75,858.92,24.88,360.68,Beginner,56.60961166474474
50.06,Female,56.07,1.6,195.96,139.98,60.78,27.76520521079724,2.7,5.01,3.01,21.9,4.01,214.4,85.91,57.36,1735.0,42.2,600.82,264.18,361.38,Intermediate,40.50204943830599
39.67,Female,76.94,1.92,178.78,137.0,67.91,24.905416833904976,3.71,4.0,1.97,20.87,2.98,280.48,112.05,74.85,2287.0,25.84,1725.36,287.56,371.43,Intermediate,57.77777228799352
23.37,Male,60.61,1.59,190.69,123.29,52.1,26.55356371904741,2.69,3.97,2.98,23.97,3.02,222.97,89.21,59.85,1617.0,36.05,474.64,149.72,353.54,Intermediate,44.51588502988536
47.27,Male,97.6,1.9,199.08,147.73,63.97,28.45905960557885,2.99,3.03,1.0,27.04,3.0,238.42,94.43,62.77,2617.0,33.44,1237.01,239.62,347.15,Intermediate,69.82395782495503
49.94,Male,51.05,1.69,161.86,156.53,60.02,22.160844204374545,3.01,1.99,1.0,17.87,1.99,265.03,105.56,70.27,1432.0,16.26,205.05,138.41,356.86,Advanced,39.73688903366679
48.16,Male,128.37,1.61,192.92,166.93,62.04,35.0,2.9,4.0,2.0,49.52,2.99,269.37,107.6,72.32,3453.0,28.93,982.67,0.65,374.76,Advanced,83.4405
40.98,Female,44.1,1.77,182.1,165.05,58.15,15.062744977667531,1.62,3.02,1.0,14.08,1.99,276.61,110.51,73.91,1179.0,47.93,326.22,293.18,164.89,Intermediate,37.45732946484862
45.22,Female,52.36,1.88,194.12,153.28,71.1,14.04663679462639,2.9,4.01,2.01,14.81,2.99,332.47,133.28,89.04,1702.0,23.66,1921.7,121.31,330.71,Intermediate,45.00518097433362
19.8,Male,76.05,1.77,197.08,132.99,52.97,26.302497501164986,2.0,4.0,1.99,24.27,3.98,251.21,100.25,66.44,2065.0,15.52,363.22,280.44,353.68,Intermediate,56.04695065036403
35.68,Female,47.75,1.68,193.81,143.69,56.07,20.16362568976236,1.61,3.01,1.02,16.92,1.99,274.46,109.65,73.24,1268.0,44.33,103.67,99.1,332.34,Beginner,38.12186873313848
38.96,Female,101.99,1.94,192.17,133.24,50.11,27.19967077493434,2.39,3.01,1.0,27.1,3.01,283.04,112.53,75.35,2700.0,9.54,424.15,4.25,368.3,Beginner,74.24905577664445
31.94,Female,86.24,1.6,176.08,144.92,60.21,35.0,3.49,5.01,2.96,33.69,2.98,198.91,80.41,53.44,2540.0,47.46,1262.71,90.97,343.36,Beginner,56.056
22.09,Female,70.57,1.77,196.97,158.01,56.07,24.417063017665548,1.8,3.0,1.0,22.53,1.98,244.54,96.75,65.33,2138.0,7.04,808.16,245.44,342.32,Beginner,53.33887862843341
30.51,Female,77.23,1.77,166.11,129.93,61.91,24.2018822785929,2.63,4.01,2.02,24.65,4.0,285.78,114.16,76.14,2151.0,34.43,1223.94,250.63,350.6,Intermediate,58.5388863162427
42.19,Female,45.09,1.6,165.88,163.22,64.05,23.57879259529199,2.61,2.99,2.01,17.61,2.99,267.23,106.12,70.8,1300.0,14.85,152.53,263.8,178.93,Intermediate,34.45832241878285
41.42,Female,81.32,1.87,166.85,128.54,58.93,24.425590375940928,3.5,5.01,2.98,23.25,3.0,314.38,125.82,84.46,2165.0,38.57,1220.61,154.0,345.11,Beginner,61.45710990628483
52.04,Male,105.02,1.99,186.99,130.03,67.03,27.872821484426847,2.0,1.99,1.0,26.52,3.0,288.92,116.05,77.38,2536.0,47.48,1335.11,242.57,373.37,Intermediate,75.74796287705492
36.73,Female,73.46,1.76,191.76,121.48,52.01,27.512982951891463,1.9,3.0,2.01,23.72,2.0,212.01,84.99,56.5,2147.0,18.45,1893.05,202.16,332.02,Intermediate,53.24896272354053
38.95,Male,58.99,1.93,165.11,135.71,57.95,16.444944404035745,3.71,4.01,1.99,15.84,2.99,258.1,103.62,68.68,1689.0,40.61,1848.56,293.94,333.92,Intermediate,49.28912729605931
22.85,Female,86.85,1.91,163.79,129.08,58.0,25.229482337918057,3.49,4.97,2.99,23.81,1.99,201.34,81.19,54.3,2433.0,43.72,706.43,134.86,346.71,Advanced,64.93819458951816
21.15,Male,89.27,1.6,198.13,121.48,66.95,34.950296270123324,3.49,3.98,3.01,34.87,3.0,298.39,119.41,79.39,2414.0,12.1,2165.64,205.9,333.93,Beginner,58.0698705196609
42.05,Male,57.48,1.57,166.99,122.14,52.26,25.15392984369169,2.7,4.0,3.0,23.32,3.01,296.89,118.26,78.33,1683.0,39.07,236.08,142.89,331.38,Advanced,43.021521125846014
44.91,Female,59.04,1.51,169.22,142.49,64.93,28.224476533187666,1.86,4.02,2.01,25.89,3.0,236.32,93.75,62.99,1608.0,25.44,2431.71,54.0,331.45,Beginner,42.376269054806
51.77,Female,86.0,1.8,190.0,136.18,66.07,29.21606896689808,3.5,5.0,2.98,26.54,2.97,211.41,85.9,57.13,2402.0,32.46,1483.89,105.99,361.44,Beginner,60.87418068846765
36.56,Female,76.44,1.77,179.89,128.08,56.93,25.57677499387323,2.09,3.98,1.99,24.4,2.98,232.9,92.9,62.34,1962.0,27.83,434.68,273.48,355.42,Intermediate,56.8891131946833
31.07,Male,53.08,1.76,171.81,132.59,69.19,21.673249961479044,1.79,3.98,2.0,17.14,2.0,172.9,68.67,46.13,1545.0,28.12,1287.85,33.56,363.78,Intermediate,41.57583892044692
45.59,Male,108.62,1.64,184.96,169.39,62.89,35.0,3.39,2.99,1.0,40.39,3.99,257.73,103.32,68.58,2996.0,30.67,135.53,0.34,363.48,Beginner,70.60300000000001
52.8,Female,94.04,1.95,177.02,138.02,50.06,27.694372700593,3.5,3.01,1.01,24.73,2.99,163.19,65.19,42.98,2542.0,49.63,1514.62,149.74,370.32,Advanced,67.99621191236234
29.92,Female,60.26,1.55,171.71,119.26,51.96,25.492548579175125,1.59,3.0,2.0,25.08,2.99,196.84,80.06,52.93,1587.0,43.86,1624.93,220.56,363.54,Intermediate,44.89819022618907
20.72,Female,100.38,1.84,181.11,131.63,49.99,32.0444410915968,3.29,1.97,1.01,29.65,3.01,170.41,67.55,45.33,2677.0,11.19,1500.23,286.42,375.87,Intermediate,68.21379003225512
28.6,Female,87.41,1.86,176.86,123.28,71.98,27.503049695718595,3.5,4.03,2.99,25.27,3.01,169.2,66.38,44.85,2358.0,25.94,1694.41,100.43,363.34,Beginner,63.36958426097237
31.96,Female,84.31,1.74,195.18,127.09,63.22,30.83901313512696,2.1,2.99,1.01,27.85,3.01,183.89,74.06,48.99,2360.0,38.96,851.48,30.36,363.17,Beginner,58.30962802577447
30.87,Female,48.74,1.51,194.68,130.93,60.18,25.24861104494097,1.99,2.01,1.0,21.38,3.01,228.96,92.4,61.34,1307.0,41.28,1970.89,268.33,165.32,Intermediate,36.43382697669578
26.16,Female,110.74,1.9,191.05,167.32,56.67,33.153322729012665,2.2,1.99,1.0,30.68,1.99,178.76,72.37,48.07,2868.0,45.72,1233.9,18.86,360.61,Advanced,74.02601040989138
31.98,Female,84.22,1.74,194.87,127.31,63.1,28.970297857336003,2.09,2.96,1.0,27.82,2.98,185.31,74.04,49.32,2329.0,38.64,854.2,32.39,362.54,Beginner,59.821215144551616
23.26,Male,44.19,1.62,195.85,122.12,57.93,21.87566778349083,2.7,1.98,1.0,16.84,3.0,259.94,104.07,69.0,1055.0,44.43,1430.26,152.01,348.41,Intermediate,34.5231424064754
49.23,Female,70.3,1.67,185.98,165.71,49.7,24.32365811741768,1.79,3.01,1.0,25.21,3.01,167.3,67.83,44.12,1925.0,26.21,901.9,77.8,350.5,Beginner,53.20046834345537
28.28,Male,85.11,1.79,181.98,138.64,54.73,27.772721291058048,2.31,4.01,1.97,26.56,1.98,164.34,66.18,44.55,2321.0,39.27,876.9,135.78,347.86,Advanced,61.47263690918049
21.93,Female,61.58,1.52,169.11,166.09,60.95,26.103971435941105,2.72,4.99,3.02,26.65,3.0,305.07,122.45,81.47,1779.0,2.04,129.53,171.51,362.62,Advanced,45.505174389747474
25.34,Male,40.94,1.67,185.72,138.49,71.33,17.719549964688245,2.4,3.01,1.99,14.68,3.0,298.37,120.01,79.24,907.0,31.14,616.14,130.28,362.78,Advanced,33.68561624445663
50.67,Male,48.56,1.77,198.76,154.91,74.08,15.487096150913986,3.49,2.02,1.0,15.5,2.0,387.46,155.24,103.3,1282.0,30.6,2438.06,246.15,334.23,Intermediate,41.03946610911617
22.79,Male,57.48,1.71,179.23,148.8,57.88,19.465692660719107,3.39,2.99,2.0,19.66,3.01,179.82,71.89,48.18,1722.0,49.8,1148.9,35.09,338.7,Advanced,46.29111985861866
49.15,Male,60.97,1.87,180.17,130.61,61.04,23.131251290830225,3.0,4.0,1.98,17.44,2.0,198.45,79.92,53.19,1590.0,25.78,401.78,33.72,335.66,Intermediate,46.86687608798081
46.31,Male,109.01,1.64,184.81,169.21,62.7,35.0,3.4,3.02,1.02,40.53,4.0,257.69,104.16,68.78,2842.0,30.67,145.77,-2.74,362.68,Beginner,70.85650000000001
23.07,Male,116.79,1.79,178.26,127.23,68.9,35.0,3.41,3.99,1.97,36.45,2.03,294.22,117.08,77.98,2931.0,1.22,1435.84,171.22,347.89,Beginner,75.91350000000001
51.09,Male,48.78,1.77,198.81,154.9,73.94,17.493005125489216,3.48,1.98,1.0,15.57,2.01,386.5,154.62,103.17,1261.0,30.48,2402.79,245.88,335.2,Intermediate,40.24691209978637
32.12,Male,67.93,1.92,167.5,165.05,53.67,21.81795731119933,3.49,1.98,1.0,18.43,4.0,234.46,93.88,63.04,1931.0,38.31,2350.9,5.76,368.08,Beginner,53.1090615985023
18.85,Female,72.3,1.75,168.99,140.32,63.95,26.521335789744164,1.71,4.0,2.0,23.61,1.98,165.5,66.1,43.89,2047.0,6.55,1717.9,299.36,336.89,Advanced,53.12507422401497
43.27,Female,54.42,1.72,172.78,159.71,71.18,23.161699668619423,2.31,4.01,2.02,18.4,3.0,242.42,96.76,64.39,1376.0,46.08,743.46,189.47,328.57,Beginner,41.81540304033731
34.09,Female,53.6,1.52,189.8,132.13,59.79,29.764439562461096,2.2,2.97,1.01,23.2,2.99,223.14,89.34,59.04,1674.0,31.55,615.92,185.18,344.25,Advanced,37.64626039452085
28.36,Female,55.86,1.5,192.87,128.08,56.21,26.6656669866255,2.71,5.04,3.0,24.83,3.0,161.18,63.78,43.14,1664.0,10.21,1524.31,276.16,327.79,Advanced,40.964558421271
40.35,Male,56.65,1.78,198.35,153.41,56.91,21.919897070219648,2.71,5.01,3.0,17.88,3.0,220.66,88.1,58.41,1528.0,28.95,241.88,252.22,334.17,Advanced,44.232378309720566
51.89,Female,50.02,1.78,169.9,132.22,66.58,21.189398021809364,2.31,1.99,1.0,15.79,3.01,282.65,113.02,74.93,1367.0,28.97,230.47,33.8,351.3,Beginner,39.42106310949096
40.62,Female,66.86,1.69,186.95,142.11,67.96,24.98047151589916,3.4,1.98,1.0,23.41,3.0,208.17,83.16,55.76,1721.0,9.3,942.64,148.38,350.18,Beginner,50.15805674446982
39.74,Male,72.14,1.6,173.14,130.3,67.03,28.89200445177726,1.88,3.0,1.0,28.18,4.01,178.67,72.04,48.23,1944.0,43.53,735.63,128.83,357.13,Beginner,51.29730798848788
43.71,Female,69.37,1.75,192.31,155.03,68.93,29.18422975150993,2.09,3.02,1.0,22.65,3.0,226.62,91.2,60.66,1951.0,46.57,2494.99,177.08,348.68,Intermediate,49.12489982137756
25.9,Female,74.05,1.66,177.01,124.8,71.78,26.782571691431738,2.19,2.02,1.0,26.87,2.99,206.93,82.15,54.78,2033.0,8.68,1014.69,299.17,334.7,Advanced,54.2175056624948
50.94,Male,109.44,1.78,181.71,156.79,64.02,35.0,3.3,3.01,1.0,34.54,2.99,180.09,71.87,48.24,2858.0,28.37,136.64,242.92,345.38,Advanced,71.136
45.73,Female,60.19,1.68,165.2,147.23,62.09,24.318119935022096,2.51,3.99,2.01,21.33,1.99,249.6,100.12,66.47,1578.0,16.31,1297.63,52.42,350.59,Beginner,45.5529236111102
19.98,Female,55.0,1.6,171.99,168.31,66.77,26.646534667443163,3.21,4.02,1.98,21.48,3.0,320.73,129.97,86.21,1656.0,18.87,1849.34,246.9,363.38,Intermediate,40.34440593290626
41.88,Male,48.48,1.5,173.32,130.67,63.14,17.83528273948745,1.49,3.0,1.99,21.55,3.02,267.02,106.52,70.6,1233.0,11.31,2345.54,159.59,365.62,Intermediate,39.83345492789648
28.67,Male,86.07,1.65,183.29,128.02,71.1,34.43070922440004,3.49,4.02,2.99,31.61,3.0,193.04,78.03,51.7,2350.0,34.96,199.02,261.95,348.17,Advanced,56.43548857055888
29.87,Female,121.88,2.0,178.86,160.02,59.89,30.755784116678274,3.32,3.98,1.99,30.47,3.0,239.2,95.81,64.64,3268.0,40.36,2374.44,153.6,349.74,Intermediate,84.39485031859252
38.85,Male,61.16,1.64,194.79,127.19,53.96,23.124011311766985,3.2,2.99,1.02,22.74,3.01,414.15,165.66,110.51,1680.0,30.51,681.53,144.33,339.31,Intermediate,47.01735468172331
19.09,Male,56.9,1.87,178.17,138.12,69.93,21.70953490008243,3.67,3.01,1.0,16.27,2.99,274.53,110.92,74.2,1640.0,42.12,1839.93,166.9,333.23,Beginner,44.5472746418531
47.01,Female,62.16,1.54,189.67,131.19,61.39,31.053067819704,2.71,4.0,3.04,26.21,3.0,228.33,89.99,60.54,1863.0,22.69,1391.22,5.09,350.6,Beginner,42.85741304327199
54.01,Female,83.77,1.86,168.19,141.9,55.99,27.53436243104433,3.51,5.01,2.99,24.21,1.99,460.89,184.15,123.12,2501.0,42.99,711.13,172.71,338.47,Beginner,60.70446459151417
31.28,Male,63.39,1.8,165.81,156.46,65.88,22.70125690224533,2.62,2.01,1.0,19.56,1.97,232.13,92.6,61.58,1759.0,15.47,189.38,144.59,340.94,Advanced,48.999673249666685
29.49,Female,87.73,1.93,185.73,142.89,65.78,26.96373033660896,3.51,5.0,2.99,23.55,2.98,387.22,153.77,102.95,2645.0,0.68,1772.4,162.66,373.47,Beginner,64.07471937569296
46.98,Male,89.79,1.84,168.22,159.02,65.03,28.232971631065062,3.6,3.02,2.0,26.52,3.03,306.48,123.27,82.46,2281.0,40.86,840.16,26.2,374.0,Advanced,64.43961477246668
56.9,Female,80.95,1.86,161.8,144.97,69.94,26.71281667791624,3.49,4.97,2.99,23.4,3.0,227.24,90.97,61.08,2227.0,48.97,2192.07,117.43,346.73,Beginner,59.325974899226814
28.88,Female,85.93,1.65,183.39,128.01,70.67,30.98802213969128,3.5,4.01,2.99,31.56,3.01,192.79,77.27,52.16,2531.0,35.13,218.23,258.26,348.56,Intermediate,59.30199257536329
21.92,Female,57.29,1.72,173.08,127.46,62.9,19.48440390526357,1.61,2.98,2.0,19.37,3.99,165.41,65.52,44.05,1663.0,8.3,1112.63,97.53,333.52,Beginner,46.1273850026745
37.43,Female,77.09,1.82,192.11,121.01,49.91,24.79724155351227,2.79,3.99,2.0,23.27,3.0,191.14,76.53,50.57,2216.0,2.86,2401.85,109.64,344.29,Beginner,57.97380648639739
47.07,Male,66.84,1.75,199.23,145.97,55.83,23.43837005949752,2.49,3.01,1.99,21.83,4.0,236.36,94.86,62.64,1661.0,26.77,2474.33,121.86,201.0,Advanced,51.17379345223186
20.03,Female,63.44,1.78,188.11,137.31,61.06,18.11568096013336,2.7,3.99,2.99,20.02,2.0,269.88,107.75,71.92,1791.0,12.9,1206.84,221.78,363.88,Beginner,51.94741199889139
31.34,Female,64.91,1.62,186.17,128.0,63.14,27.06158881809129,3.4,1.99,1.0,24.73,2.0,244.39,97.94,65.11,1823.0,41.59,1906.18,42.41,345.25,Beginner,47.34432269817695
46.78,Male,79.36,1.77,171.63,148.55,68.07,24.82599158869957,3.5,3.01,1.0,25.33,3.99,254.49,101.67,68.53,2020.0,20.48,898.67,7.24,348.16,Advanced,59.65809307520802
40.85,Male,78.49,1.72,172.15,132.31,61.92,27.62351736941911,3.11,3.95,2.02,26.53,4.0,274.63,109.21,72.76,2132.0,35.47,956.06,199.91,358.61,Intermediate,56.80830121674294
24.14,Male,59.48,1.5,199.09,132.36,60.22,29.64615287567391,1.99,3.0,2.04,26.44,4.01,350.52,140.32,93.13,1696.0,39.24,300.44,58.76,368.36,Advanced,41.84646826954916
42.82,Male,113.21,1.83,160.84,134.09,63.08,31.842434787751493,2.91,4.01,2.02,33.81,3.03,285.0,114.94,76.89,2897.0,26.08,2342.96,294.31,154.53,Advanced,77.16117957678652
57.95,Male,50.39,1.67,191.2,125.42,71.98,23.73894992232309,2.29,4.01,1.99,18.07,3.0,156.73,63.41,41.84,1465.0,35.56,1274.08,92.01,357.58,Beginner,38.427943134141394
43.79,Female,77.36,1.79,197.87,164.88,52.92,28.64744368787273,2.21,3.02,1.0,24.14,1.98,212.15,83.88,56.47,2144.0,28.58,1726.84,140.41,361.43,Beginner,55.198337563061656
52.07,Female,71.11,1.58,180.39,163.54,67.16,30.554524493751924,2.01,2.99,2.0,28.49,3.01,304.36,122.68,81.5,2075.0,26.1,154.72,280.56,352.76,Beginner,49.38267763249301
42.85,Female,65.91,1.83,177.98,136.52,58.92,21.152319420193567,2.38,3.03,1.97,19.68,2.98,231.29,92.24,60.96,1722.0,39.15,278.0,126.74,341.72,Advanced,51.96850627015042
23.13,Female,106.75,1.94,198.19,120.04,72.92,30.74903295062888,2.9,2.01,1.01,28.36,3.02,153.48,62.01,41.09,2658.0,0.98,707.04,285.67,343.6,Intermediate,73.92540732520368
58.08,Female,75.8,1.78,161.11,139.85,63.2,24.987259485934977,2.52,3.98,2.0,23.92,3.0,154.32,61.64,40.91,2104.0,-0.08,2459.84,195.81,348.77,Intermediate,56.85965730966129
59.23,Female,55.0,1.57,164.25,168.96,63.71,24.59493624931439,2.31,3.02,1.0,22.31,3.0,269.22,106.76,71.31,1515.0,11.11,1491.13,8.61,352.6,Beginner,41.47278506287709
41.17,Male,62.12,1.64,165.7,130.76,67.8,21.63789549095381,2.72,4.0,3.02,23.1,1.99,219.02,87.53,58.94,1791.0,16.68,1068.62,153.34,351.29,Advanced,48.67853932101949
54.12,Male,55.19,1.71,164.11,151.95,67.04,20.232240885098,2.81,2.0,1.0,18.87,2.0,287.53,114.14,76.48,1574.0,41.66,2092.06,284.95,350.97,Advanced,44.02382625551441
37.62,Male,76.51,1.58,199.21,129.7,52.96,30.487610626951348,2.3,2.0,1.03,30.65,3.97,203.59,82.56,54.51,1934.0,7.72,1851.38,284.17,350.31,Advanced,53.18392910931952
54.95,Male,129.82,1.73,187.56,154.92,60.09,35.0,3.11,2.99,1.0,43.38,4.02,250.71,100.18,66.81,3438.0,21.15,592.85,281.48,362.37,Intermediate,84.383
49.71,Male,57.21,1.6,196.16,140.51,60.78,23.780084216425987,2.69,4.99,3.02,22.35,4.0,213.45,85.7,57.19,1635.0,42.63,622.54,266.98,360.65,Beginner,43.60541381978269
36.0,Female,55.99,1.95,182.56,128.34,63.98,15.611242298388463,3.4,3.98,1.97,14.72,3.01,284.43,114.79,76.75,1595.0,47.87,798.14,7.48,345.52,Beginner,47.2492654371323
41.75,Male,71.82,1.69,176.87,148.29,61.17,26.896851186465188,2.29,3.0,2.0,25.15,3.0,220.2,87.94,58.38,1854.0,27.08,1471.1,182.55,338.67,Advanced,52.5026814778807
52.06,Male,79.69,1.59,165.62,162.77,59.07,30.37583006171512,1.5,3.01,1.97,31.52,2.99,253.55,101.05,68.07,2154.0,13.1,1885.25,34.88,355.92,Intermediate,55.48350102381922
53.88,Female,69.62,1.52,180.05,138.62,64.86,34.46061060689429,2.09,2.02,1.0,30.13,3.01,406.53,162.06,108.07,1773.0,41.91,119.79,118.55,345.02,Beginner,45.6285228954802
24.0,Male,72.44,1.76,174.65,127.27,67.98,25.48236732174039,1.51,2.99,1.0,23.39,1.99,218.48,87.19,58.56,1970.0,18.43,1715.32,7.62,371.22,Advanced,53.98057311213126
18.1,Male,64.87,1.55,184.23,160.96,58.98,27.99183126131786,2.22,3.0,2.01,27.0,1.97,240.35,94.11,63.88,1837.0,47.73,1959.19,167.6,358.45,Advanced,46.71169906078311
25.21,Male,57.66,1.58,188.18,144.57,51.98,23.256832440629296,2.23,3.01,2.0,23.1,2.98,221.77,88.75,58.74,1522.0,5.89,334.96,213.21,367.01,Beginner,44.25011041473314
59.04,Male,85.96,1.67,189.97,144.1,70.87,32.62717174146524,3.5,5.0,2.99,30.82,1.98,215.38,85.62,57.09,2359.0,39.94,1046.26,183.2,366.5,Beginner,57.91368317103648
35.73,Male,90.2,1.65,169.33,157.33,70.98,32.81620436174729,3.4,3.97,1.98,33.13,3.01,241.4,95.77,63.92,2744.0,40.11,227.85,149.08,352.51,Beginner,60.59978366570395
58.54,Female,59.73,1.76,193.94,119.29,53.13,20.50905375600372,2.7,5.0,3.0,19.28,3.02,202.52,80.69,54.04,1701.0,34.98,2114.76,127.16,337.13,Beginner,47.47994219153898
24.98,Female,62.26,1.64,173.72,141.81,60.96,25.69841214595207,2.17,3.02,1.02,23.15,4.01,278.8,111.0,73.69,1830.0,9.29,972.28,230.49,363.3,Advanced,46.26016859793024
20.71,Female,50.44,1.53,170.57,154.38,67.14,26.28065807789384,2.59,2.99,1.0,21.55,4.0,211.07,85.1,56.88,1322.0,20.81,556.85,163.43,336.32,Advanced,37.18403606551035
31.18,Female,61.1,1.76,188.38,149.74,67.18,21.467697287671395,2.7,3.99,3.01,19.72,3.01,185.71,73.74,49.11,1766.0,17.4,836.34,154.04,356.51,Advanced,47.983236957232776
30.96,Female,60.31,1.76,189.52,150.2,67.13,22.058372377387503,2.7,4.02,2.98,19.47,3.02,184.95,74.07,49.68,1646.0,17.12,831.02,155.25,355.77,Intermediate,47.0065956191976
32.77,Female,78.01,1.71,187.04,135.97,57.81,25.47642819999477,2.08,3.03,1.02,26.68,2.0,349.37,139.96,92.62,2132.0,15.81,1588.12,83.28,364.95,Advanced,58.135838361184085
40.01,Female,93.4,1.93,187.86,157.25,59.91,28.004124259801127,2.0,3.01,1.0,25.07,2.01,253.63,102.01,67.91,2562.0,10.94,1578.02,251.07,361.03,Beginner,67.24414794134576
34.26,Female,64.6,1.62,173.92,145.28,61.92,27.428030744398846,2.68,5.0,2.99,24.62,2.98,209.02,83.32,55.72,1937.0,20.99,1451.66,204.53,364.6,Advanced,46.88149213911834
46.04,Female,58.37,1.53,196.35,140.27,61.87,25.062672896754584,2.7,4.0,3.0,24.93,1.99,197.74,77.58,52.02,1699.0,18.62,1854.25,290.86,333.87,Beginner,43.74091783016434
36.25,Male,100.15,1.99,189.08,147.66,73.06,27.62668989433338,2.51,2.97,1.0,25.29,3.0,195.25,78.19,52.18,2438.0,3.64,690.09,70.64,346.57,Beginner,72.48187007082511
46.71,Female,49.81,1.69,177.6,146.82,64.16,21.467977679349115,1.68,2.99,1.99,17.44,2.02,247.95,100.29,66.38,1489.0,15.3,424.32,196.4,359.13,Beginner,39.11680031791621
33.42,Female,53.23,1.52,193.8,125.95,73.07,29.071118287021008,2.31,2.0,1.0,23.04,2.0,241.76,96.47,64.62,1430.0,5.11,1516.71,216.84,335.88,Advanced,37.75544373581872
48.17,Male,87.27,1.76,182.86,156.3,66.69,28.179046222666305,3.51,5.0,3.0,28.17,3.0,346.22,138.71,92.38,2539.0,3.41,1051.7,285.73,366.21,Advanced,62.67814636147912
46.89,Female,127.97,1.65,198.01,156.66,59.92,35.0,3.51,2.0,1.0,47.0,3.01,241.83,97.54,65.13,3256.0,42.1,255.48,268.59,379.1,Beginner,83.1805
